January - December 2019 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 128 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
MN-131,"Rice County",Minnesota,42.7,32,-1.1,43.8
MN-133,"Rock County",Minnesota,43.2,31,-1.1,44.2
MN-135,"Roseau County",Minnesota,36.8,79,0.6,36.2
MN-137,"St. Louis County",Minnesota,36.4,56,-0.1,36.5
MN-139,"Scott County",Minnesota,43.2,33,-1,44.2
MN-141,"Sherburne County",Minnesota,41.4,35,-0.8,42.1
MN-143,"Sibley County",Minnesota,43,38,-1,43.9
MN-145,"Stearns County",Minnesota,40.4,34,-0.9,41.3
MN-147,"Steele County",Minnesota,42.6,35,-0.9,43.5
MN-149,"Stevens County",Minnesota,40.6,35,-1,41.6
MN-151,"Swift County",Minnesota,41.3,36,-1,42.3
MN-153,"Todd County",Minnesota,39.3,36,-0.8,40
MN-155,"Traverse County",Minnesota,40.8,30,-1.1,41.9
MN-157,"Wabasha County",Minnesota,43.4,43,-0.5,43.9
MN-159,"Wadena County",Minnesota,38.8,38,-0.6,39.3
MN-161,"Waseca County",Minnesota,42.6,24,-1.4,44
MN-163,"Washington County",Minnesota,42.9,39,-0.8,43.7
MN-165,"Watonwan County",Minnesota,43.4,31,-1,44.4
MN-167,"Wilkin County",Minnesota,39.9,27,-1.2,41.1
MN-169,"Winona County",Minnesota,43.6,43,-0.4,44.1
MN-171,"Wright County",Minnesota,41.7,35,-0.9,42.6
MN-173,"Yellow Medicine County",Minnesota,42.2,23,-1.5,43.7
MS-001,"Adams County",Mississippi,66.3,93,0.7,65.6
MS-003,"Alcorn County",Mississippi,61,105,1.1,60
MS-005,"Amite County",Mississippi,67.3,117,1.9,65.3
MS-007,"Attala County",Mississippi,63.9,109,1.2,62.6
MS-009,"Benton County",Mississippi,61.5,110,1.2,60.3
MS-011,"Bolivar County",Mississippi,63.9,105,1,62.8
MS-013,"Calhoun County",Mississippi,63.6,116,1.4,62.2
MS-015,"Carroll County",Mississippi,64.4,117,1.8,62.6
MS-017,"Chickasaw County",Mississippi,63.9,116,1.7,62.3
MS-019,"Choctaw County",Mississippi,63.6,113,1.4,62.1
MS-021,"Claiborne County",Mississippi,65.7,91,0.7,65
MS-023,"Clarke County",Mississippi,66.7,127,2.5,64.2
MS-025,"Clay County",Mississippi,64.7,119,2,62.7
MS-027,"Coahoma County",Mississippi,63.5,105,1.2,62.2
MS-029,"Copiah County",Mississippi,66.3,115,1.5,64.8
MS-031,"Covington County",Mississippi,66.7,120,1.9,64.8
MS-033,"DeSoto County",Mississippi,62.5,101,0.9,61.6
MS-035,"Forrest County",Mississippi,67.2,116,1.7,65.5
MS-037,"Franklin County",Mississippi,66.2,110,1.1,65.1
MS-039,"George County",Mississippi,67.8,123,1.8,65.9
MS-041,"Greene County",Mississippi,67.3,120,1.7,65.5
MS-043,"Grenada County",Mississippi,64,114,1.4,62.6
MS-045,"Hancock County",Mississippi,68.2,117,1.7,66.5
MS-047,"Harrison County",Mississippi,67.6,110,1.2,66.4
MS-049,"Hinds County",Mississippi,66.5,118,1.9,64.6
MS-051,"Holmes County",Mississippi,65.4,118,1.9,63.5
MS-053,"Humphreys County",Mississippi,66.2,122,2.3,63.9
MS-055,"Issaquena County",Mississippi,66,118,1.8,64.2
MS-057,"Itawamba County",Mississippi,63.1,115,1.7,61.4
MS-059,"Jackson County",Mississippi,68.4,124,1.9,66.5
MS-061,"Jasper County",Mississippi,66.5,128,2.5,64
MS-063,"Jefferson County",Mississippi,65.5,79,0.4,65.1
MS-065,"Jefferson Davis County",Mississippi,66.6,120,1.7,64.9
MS-067,"Jones County",Mississippi,66.9,124,1.9,65
MS-069,"Kemper County",Mississippi,65.4,123,2.1,63.2
MS-071,"Lafayette County",Mississippi,62.8,103,1,61.7
MS-073,"Lamar County",Mississippi,67.1,116,1.6,65.5
MS-075,"Lauderdale County",Mississippi,66.5,128,3,63.5
MS-077,"Lawrence County",Mississippi,66.8,118,1.6,65.1
MS-079,"Leake County",Mississippi,64.3,112,1.2,63.1
MS-081,"Lee County",Mississippi,63.4,112,1.7,61.8
MS-083,"Leflore County",Mississippi,65.3,120,2,63.2
MS-085,"Lincoln County",Mississippi,66.4,115,1.5,64.9
MS-087,"Lowndes County",Mississippi,65,121,2.1,63
MS-089,"Madison County",Mississippi,65.5,114,1.3,64.2
MS-091,"Marion County",Mississippi,67.3,118,1.6,65.7
MS-093,"Marshall County",Mississippi,62,105,1.1,60.9
MS-095,"Monroe County",Mississippi,64.1,118,1.7,62.4
MS-097,"Montgomery County",Mississippi,63.3,105,1,62.3
MS-099,"Neshoba County",Mississippi,64.7,120,1.9,62.8
MS-101,"Newton County",Mississippi,66,128,2.7,63.3
MS-103,"Noxubee County",Mississippi,65.2,122,2.1,63.1
MS-105,"Oktibbeha County",Mississippi,64.9,121,2.3,62.7
MS-107,"Panola County",Mississippi,63,101,0.9,62.1
MS-109,"Pearl River County",Mississippi,67.4,116,1.6,65.8
MS-111,"Perry County",Mississippi,67.2,116,1.7,65.5
MS-113,"Pike County",Mississippi,67.5,121,2.2,65.3
MS-115,"Pontotoc County",Mississippi,63.2,114,1.5,61.7
MS-117,"Prentiss County",Mississippi,62,108,1.3,60.7
MS-119,"Quitman County",Mississippi,63.5,105,1.1,62.4
MS-121,"Rankin County",Mississippi,65.8,117,1.6,64.1
MS-123,"Scott County",Mississippi,65.1,117,1.7,63.4
MS-125,"Sharkey County",Mississippi,66.1,119,2,64.1
MS-127,"Simpson County",Mississippi,66.2,119,1.7,64.4
MS-129,"Smith County",Mississippi,66.1,121,2,64.1
MS-131,"Stone County",Mississippi,67.1,112,1.3,65.8
MS-133,"Sunflower County",Mississippi,64.7,113,1.5,63.2
MS-135,"Tallahatchie County",Mississippi,64.1,113,1.4,62.7
MS-137,"Tate County",Mississippi,62.5,94,0.8,61.8
MS-139,"Tippah County",Mississippi,61.4,109,1.1,60.2
MS-141,"Tishomingo County",Mississippi,61.6,111,1.5,60.1
MS-143,"Tunica County",Mississippi,63,102,1,62
MS-145,"Union County",Mississippi,62.6,113,1.4,61.2
MS-147,"Walthall County",Mississippi,67.3,118,1.8,65.4
MS-149,"Warren County",Mississippi,66.2,116,1.5,64.7
MS-151,"Washington County",Mississippi,65.1,112,1.4,63.7
MS-153,"Wayne County",Mississippi,66.5,120,1.7,64.8
MS-155,"Webster County",Mississippi,63.6,115,1.4,62.2
MS-157,"Wilkinson County",Mississippi,67.2,115,1.3,65.9
MS-159,"Winston County",Mississippi,64.3,119,1.8,62.4
MS-161,"Yalobusha County",Mississippi,63.4,109,1.2,62.2
MS-163,"Yazoo County",Mississippi,66.2,118,1.8,64.3
MO-001,"Adair County",Missouri,51.2,64,0.1,51.1
MO-003,"Andrew County",Missouri,51.7,45,-0.6,52.3
MO-005,"Atchison County",Missouri,51.1,47,-0.4,51.5
MO-007,"Audrain County",Missouri,53.5,76,0.3,53.2
MO-009,"Barry County",Missouri,57,88,0.6,56.3
MO-011,"Barton County",Missouri,56.3,43,-0.5,56.8
MO-013,"Bates County",Missouri,55.5,59,-0.1,55.6
MO-015,"Benton County",Missouri,55.3,80,0.4,55
MO-017,"Bollinger County",Missouri,56.8,86,0.6,56.2
MO-019,"Boone County",Missouri,54.6,83,0.5,54
MO-021,"Buchanan County",Missouri,52.6,47,-0.4,53
MO-023,"Butler County",Missouri,58.5,81,0.5,58
MO-025,"Caldwell County",Missouri,52.2,52,-0.1,52.3
MO-027,"Callaway County",Missouri,54.8,85,0.6,54.2
MO-029,"Camden County",Missouri,57,104,1.6,55.4
MO-031,"Cape Girardeau County",Missouri,57.2,97,1.1,56.2
MO-033,"Carroll County",Missouri,53,49,-0.3,53.3
MO-035,"Carter County",Missouri,57.2,98,1.1,56.1
MO-037,"Cass County",Missouri,54.7,80,0.4,54.2
MO-039,"Cedar County",Missouri,56.5,70,0.2,56.3
MO-041,"Chariton County",Missouri,53.4,74,0.1,53.3
MO-043,"Christian County",Missouri,56.4,101,1,55.4
MO-045,"Clark County",Missouri,51.1,39,-0.6,51.7
MO-047,"Clay County",Missouri,53.5,64,0.1,53.4
MO-049,"Clinton County",Missouri,52.1,50,-0.2,52.4
MO-051,"Cole County",Missouri,55.9,91,0.8,55.1
MO-053,"Cooper County",Missouri,54.4,74,0.3,54.1
MO-055,"Crawford County",Missouri,54.8,84,0.6,54.2
MO-057,"Dade County",Missouri,56.6,76,0.3,56.3
MO-059,"Dallas County",Missouri,55.8,82,0.6,55.2
MO-061,"Daviess County",Missouri,51.5,38,-0.6,52
MO-063,"DeKalb County",Missouri,51.3,37,-0.7,52
MO-065,"Dent County",Missouri,54.9,78,0.4,54.5
MO-067,"Douglas County",Missouri,56.5,98,1.1,55.3
MO-069,"Dunklin County",Missouri,60.2,103,1.1,59.1
MO-071,"Franklin County",Missouri,55.3,95,1,54.3
MO-073,"Gasconade County",Missouri,55.1,93,0.9,54.2
MO-075,"Gentry County",Missouri,51,49,-0.4,51.4
MO-077,"Greene County",Missouri,56.3,99,1,55.3
MO-079,"Grundy County",Missouri,51.4,38,-0.6,52.1
MO-081,"Harrison County",Missouri,50.7,46,-0.3,51
MO-083,"Henry County",Missouri,55.4,72,0.1,55.3
MO-085,"Hickory County",Missouri,55.9,87,0.5,55.4
MO-087,"Holt County",Missouri,52,49,-0.5,52.4
MO-089,"Howard County",Missouri,54.3,84,0.6,53.7
MO-091,"Howell County",Missouri,57.1,109,1.6,55.4
MO-093,"Iron County",Missouri,54.9,83,0.6,54.3
MO-095,"Jackson County",Missouri,54.2,75,0.3,53.9
MO-097,"Jasper County",Missouri,57.1,71,0.1,57
MO-099,"Jefferson County",Missouri,56.3,96,1.2,55.1
MO-101,"Johnson County",Missouri,54.6,84,0.5,54
MO-103,"Knox County",Missouri,51.2,50,-0.3,51.4
MO-105,"Laclede County",Missouri,56.6,108,1.5,55.1
MO-107,"Lafayette County",Missouri,53.9,72,0.3,53.6
MO-109,"Lawrence County",Missouri,56.5,85,0.5,55.9
MO-111,"Lewis County",Missouri,51.8,45,-0.5,52.3
MO-113,"Lincoln County",Missouri,54.3,84,0.7,53.6
MO-115,"Linn County",Missouri,52,45,-0.5,52.5
MO-117,"Livingston County",Missouri,52.2,38,-0.6,52.8
MO-119,"McDonald County",Missouri,58.4,103,1.1,57.3
MO-121,"Macon County",Missouri,52.4,81,0.3,52.1
MO-123,"Madison County",Missouri,55.5,80,0.4,55.2
MO-125,"Maries County",Missouri,56.2,99,1.1,55.1
MO-127,"Marion County",Missouri,52.5,51,-0.3,52.8
MO-129,"Mercer County",Missouri,50.2,36,-0.9,51
MO-131,"Miller County",Missouri,56.9,103,1.6,55.3
MO-133,"Mississippi County",Missouri,58.9,98,1.1,57.8
MO-135,"Moniteau County",Missouri,55.1,84,0.6,54.5
MO-137,"Monroe County",Missouri,53.2,74,0.3,52.9
MO-139,"Montgomery County",Missouri,54.3,90,0.8,53.5
MO-141,"Morgan County",Missouri,55.1,87,0.7,54.4
MO-143,"New Madrid County",Missouri,59.3,88,0.8,58.5
MO-145,"Newton County",Missouri,58,95,1,56.9
MO-147,"Nodaway County",Missouri,50.9,57,-0.1,51
MO-149,"Oregon County",Missouri,57.9,115,1.8,56.1
MO-151,"Osage County",Missouri,55.8,93,0.9,54.9
MO-153,"Ozark County",Missouri,57.2,94,1,56.2
MO-155,"Pemiscot County",Missouri,60.5,104,1.2,59.3
MO-157,"Perry County",Missouri,56.3,93,0.9,55.4
MO-159,"Pettis County",Missouri,54.2,58,-0,54.2
MO-161,"Phelps County",Missouri,56,92,0.9,55.1
MO-163,"Pike County",Missouri,53.4,75,0.3,53
MO-165,"Platte County",Missouri,53.7,60,0.1,53.5
MO-167,"Polk County",Missouri,56.3,94,0.8,55.5
MO-169,"Pulaski County",Missouri,57.3,117,2,55.3
MO-171,"Putnam County",Missouri,50,34,-0.8,50.9
MO-173,"Ralls County",Missouri,53,56,0,52.9
MO-175,"Randolph County",Missouri,53.8,96,0.9,52.9
MO-177,"Ray County",Missouri,53.2,60,0.1,53.1
MO-179,"Reynolds County",Missouri,55.6,91,0.8,54.8
MO-181,"Ripley County",Missouri,58.1,93,1,57.1
MO-183,"St. Charles County",Missouri,55.5,87,0.8,54.6
MO-185,"St. Clair County",Missouri,55.9,56,-0.1,56
MO-186,"Ste. Genevieve County",Missouri,56.2,94,1,55.2
MO-187,"St. Francois County",Missouri,55.4,93,0.8,54.6
MO-189,"St. Louis County",Missouri,56,88,0.8,55.2
MO-195,"Saline County",Missouri,54,73,0.2,53.8
MO-197,"Schuyler County",Missouri,50.6,53,-0.2,50.7
MO-199,"Scotland County",Missouri,50.6,44,-0.5,51
MO-201,"Scott County",Missouri,58.5,100,1.2,57.3
MO-203,"Shannon County",Missouri,56.7,106,1.5,55.3
MO-205,"Shelby County",Missouri,51.9,51,-0.2,52.1
MO-207,"Stoddard County",Missouri,58.6,87,0.7,57.9
MO-209,"Stone County",Missouri,57.1,91,0.8,56.4
MO-211,"Sullivan County",Missouri,50.9,40,-0.7,51.5
MO-213,"Taney County",Missouri,57.4,96,0.9,56.6
MO-215,"Texas County",Missouri,55.9,92,0.9,54.9
MO-217,"Vernon County",Missouri,55.8,41,-0.7,56.4
MO-219,"Warren County",Missouri,55,99,1.2,53.7
MO-221,"Washington County",Missouri,55.1,92,0.8,54.2
MO-223,"Wayne County",Missouri,56.9,83,0.6,56.3
MO-225,"Webster County",Missouri,55.5,95,1,54.5
MO-227,"Worth County",Missouri,50.5,64,0,50.4
MO-229,"Wright County",Missouri,55.7,92,0.9,54.8
MO-510,"St. Louis City",Missouri,56.2,86,0.7,55.5
MT-001,"Beaverhead County",Montana,36.8,55,0,36.8
MT-003,"Big Horn County",Montana,42.6,24,-1.4,44
MT-005,"Blaine County",Montana,39.5,25,-1.7,41.2
MT-007,"Broadwater County",Montana,40.5,26,-1.2,41.7
MT-009,"Carbon County",Montana,40.5,31,-0.9,41.3
MT-011,"Carter County",Montana,41.2,20,-1.6,42.8
MT-013,"Cascade County",Montana,39.8,12,-2.4,42.2
MT-015,"Chouteau County",Montana,40.2,13,-2.6,42.8
MT-017,"Custer County",Montana,42.4,26,-1.6,44
MT-019,"Daniels County",Montana,36.6,26,-1.5,38.1
MT-021,"Dawson County",Montana,40.4,26,-1.6,42.1
MT-023,"Deer Lodge County",Montana,37.2,75,0.4,36.8
MT-025,"Fallon County",Montana,40.7,23,-2,42.6
MT-027,"Fergus County",Montana,40.8,14,-2.1,43
MT-029,"Flathead County",Montana,38.9,56,0.1,38.8
MT-031,"Gallatin County",Montana,37.8,32,-0.8,38.6
MT-033,"Garfield County",Montana,41.1,24,-1.8,43
MT-035,"Glacier County",Montana,37.3,37,-0.7,38
MT-037,"Golden Valley County",Montana,40.9,7,-2.6,43.5
MT-039,"Granite County",Montana,38.2,67,0.3,37.9
MT-041,"Hill County",Montana,38.3,20,-2,40.3
MT-043,"Jefferson County",Montana,39.4,48,-0.3,39.7
MT-045,"Judith Basin County",Montana,38.9,17,-1.7,40.7
MT-047,"Lake County",Montana,42.3,56,-0,42.3
MT-049,"Lewis and Clark County",Montana,38.7,26,-0.9,39.7
MT-051,"Liberty County",Montana,38.2,17,-2.2,40.4
MT-053,"Lincoln County",Montana,41.1,80,0.8,40.3
MT-055,"McCone County",Montana,40.3,32,-1.3,41.6
MT-057,"Madison County",Montana,38.2,43,-0.4,38.6
MT-059,"Meagher County",Montana,38.2,46,-0.4,38.5
MT-061,"Mineral County",Montana,41.3,71,0.1,41.2
MT-063,"Missoula County",Montana,40.1,51,-0.2,40.3
MT-065,"Musselshell County",Montana,42.2,9,-2.5,44.7
MT-067,"Park County",Montana,37.5,45,-0.2,37.8
MT-069,"Petroleum County",Montana,42.7,17,-2.2,44.8
MT-071,"Phillips County",Montana,39.8,21,-2.1,41.9
MT-073,"Pondera County",Montana,38.9,23,-1.4,40.3
MT-075,"Powder River County",Montana,42.6,20,-1.7,44.3
MT-077,"Powell County",Montana,38.2,55,-0.1,38.3
MT-079,"Prairie County",Montana,41.2,28,-1.8,43
MT-081,"Ravalli County",Montana,39.2,55,-0.1,39.3
MT-083,"Richland County",Montana,39.9,30,-1.3,41.2
MT-085,"Roosevelt County",Montana,38.7,30,-1.3,40.1
MT-087,"Rosebud County",Montana,42,19,-2,44
MT-089,"Sanders County",Montana,41.6,42,-0.4,42
MT-091,"Sheridan County",Montana,37.6,35,-1.1,38.7
MT-093,"Silver Bow County",Montana,38.4,61,0.1,38.3
MT-095,"Stillwater County",Montana,40,5,-2.6,42.6
MT-097,"Sweet Grass County",Montana,39.9,17,-1.7,41.6
MT-099,"Teton County",Montana,39,23,-1.3,40.4
MT-101,"Toole County",Montana,39,23,-1.7,40.6
MT-103,"Treasure County",Montana,42.7,20,-2,44.6
MT-105,"Valley County",Montana,38.4,26,-1.7,40.1
MT-107,"Wheatland County",Montana,40.1,15,-1.7,41.8
MT-109,"Wibaux County",Montana,40,20,-2.3,42.3
MT-111,"Yellowstone County",Montana,43,11,-2.3,45.3
NE-001,"Adams County",Nebraska,49.7,47,-0.4,50.1
NE-003,"Antelope County",Nebraska,46.4,23,-1.4,47.8
NE-005,"Arthur County",Nebraska,46.6,32,-0.8,47.3
NE-007,"Banner County",Nebraska,46,34,-0.6,46.6
NE-009,"Blaine County",Nebraska,46.6,15,-1.6,48.2
NE-011,"Boone County",Nebraska,47.4,42,-0.6,47.9
NE-013,"Box Butte County",Nebraska,44.9,22,-1.2,46.1
NE-015,"Boyd County",Nebraska,46.1,19,-1.7,47.8
NE-017,"Brown County",Nebraska,46.4,25,-1.2,47.6
NE-019,"Buffalo County",Nebraska,48.6,39,-0.7,49.3
NE-021,"Burt County",Nebraska,48,45,-0.5,48.5
NE-023,"Butler County",Nebraska,48.9,43,-0.5,49.4
NE-025,"Cass County",Nebraska,50,45,-0.6,50.6
NE-027,"Cedar County",Nebraska,45.9,24,-1.3,47.2
NE-029,"Chase County",Nebraska,49.4,45,-0.4,49.8
NE-031,"Cherry County",Nebraska,45.4,23,-1.2,46.6
NE-033,"Cheyenne County",Nebraska,47,34,-0.6,47.6
NE-035,"Clay County",Nebraska,50,54,-0.3,50.3
NE-037,"Colfax County",Nebraska,48.3,45,-0.4,48.8
NE-039,"Cuming County",Nebraska,47.3,35,-0.9,48.2
NE-041,"Custer County",Nebraska,47.1,24,-1,48.1
NE-043,"Dakota County",Nebraska,46.7,29,-1,47.7
NE-045,"Dawes County",Nebraska,45.1,17,-1.5,46.6
NE-047,"Dawson County",Nebraska,48.4,24,-1.1,49.5
NE-049,"Deuel County",Nebraska,47.5,20,-1.2,48.7
NE-051,"Dixon County",Nebraska,46,22,-1.5,47.5
NE-053,"Dodge County",Nebraska,48.6,46,-0.4,49
NE-055,"Douglas County",Nebraska,49.9,60,-0,49.9
NE-057,"Dundy County",Nebraska,50.2,47,-0.4,50.6
NE-059,"Fillmore County",Nebraska,50,41,-0.6,50.6
NE-061,"Franklin County",Nebraska,50.6,50,-0.4,51
NE-063,"Frontier County",Nebraska,49.5,40,-0.6,50
NE-065,"Furnas County",Nebraska,50.2,31,-0.9,51.1
NE-067,"Gage County",Nebraska,50.5,36,-0.8,51.3
NE-069,"Garden County",Nebraska,46.3,27,-0.9,47.2
NE-071,"Garfield County",Nebraska,46.5,31,-0.8,47.3
NE-073,"Gosper County",Nebraska,49.1,24,-1.1,50.3
NE-075,"Grant County",Nebraska,45.3,24,-1.1,46.3
NE-077,"Greeley County",Nebraska,47.4,40,-0.7,48.1
NE-079,"Hall County",Nebraska,49.2,46,-0.4,49.6
NE-081,"Hamilton County",Nebraska,49.6,51,-0.3,49.9
NE-083,"Harlan County",Nebraska,50.5,39,-0.7,51.2
NE-085,"Hayes County",Nebraska,49.1,28,-0.8,49.9
NE-087,"Hitchcock County",Nebraska,50.3,33,-0.7,51
NE-089,"Holt County",Nebraska,45.8,19,-1.5,47.3
NE-091,"Hooker County",Nebraska,45.4,10,-1.9,47.3
NE-093,"Howard County",Nebraska,48.7,49,-0.4,49.1
NE-095,"Jefferson County",Nebraska,50.9,47,-0.4,51.2
NE-097,"Johnson County",Nebraska,50.4,35,-0.9,51.3
NE-099,"Kearney County",Nebraska,49.3,41,-0.6,49.9
NE-101,"Keith County",Nebraska,48,26,-0.9,48.9
NE-103,"Keya Paha County",Nebraska,45.9,23,-1.3,47.1
NE-105,"Kimball County",Nebraska,45.5,30,-0.7,46.2
NE-107,"Knox County",Nebraska,46.3,24,-1.4,47.7
NE-109,"Lancaster County",Nebraska,50.2,52,-0.4,50.6
NE-111,"Lincoln County",Nebraska,48,23,-1,49
NE-113,"Logan County",Nebraska,46.6,14,-1.5,48.1
NE-115,"Loup County",Nebraska,46.4,21,-1.1,47.5
NE-117,"McPherson County",Nebraska,46.4,15,-1.3,47.8
NE-119,"Madison County",Nebraska,47.1,33,-1,48.1
NE-121,"Merrick County",Nebraska,49.4,54,-0.2,49.5
NE-123,"Morrill County",Nebraska,46.6,32,-0.7,47.3
NE-125,"Nance County",Nebraska,48.6,52,-0.2,48.9
NE-127,"Nemaha County",Nebraska,51,43,-0.7,51.7
NE-129,"Nuckolls County",Nebraska,50.8,54,-0.1,50.9
NE-131,"Otoe County",Nebraska,50.2,37,-0.9,51.1
NE-133,"Pawnee County",Nebraska,50.8,34,-0.9,51.7
NE-135,"Perkins County",Nebraska,48.3,27,-0.8,49.1
NE-137,"Phelps County",Nebraska,49.1,33,-1,50
NE-139,"Pierce County",Nebraska,46.3,24,-1.2,47.6
NE-141,"Platte County",Nebraska,48.3,49,-0.3,48.6
NE-143,"Polk County",Nebraska,49.2,48,-0.3,49.5
NE-145,"Red Willow County",Nebraska,50.6,55,-0.3,50.9
NE-147,"Richardson County",Nebraska,51.8,53,-0.3,52.1
NE-149,"Rock County",Nebraska,45.8,20,-1.3,47.1
NE-151,"Saline County",Nebraska,49.9,35,-0.9,50.8
NE-153,"Sarpy County",Nebraska,50.1,55,-0.2,50.3
NE-155,"Saunders County",Nebraska,49.7,56,-0.1,49.8
NE-157,"Scotts Bluff County",Nebraska,46.8,37,-0.6,47.4
NE-159,"Seward County",Nebraska,49.4,37,-0.8,50.1
NE-161,"Sheridan County",Nebraska,44.7,22,-1.1,45.8
NE-163,"Sherman County",Nebraska,48.3,51,-0.3,48.6
NE-165,"Sioux County",Nebraska,44,21,-1.4,45.3
NE-167,"Stanton County",Nebraska,47.2,33,-1,48.2
NE-169,"Thayer County",Nebraska,50.9,55,-0.2,51.1
NE-171,"Thomas County",Nebraska,46.4,14,-1.8,48.2
NE-173,"Thurston County",Nebraska,46.9,34,-0.9,47.8
NE-175,"Valley County",Nebraska,47.4,47,-0.5,47.9
NE-177,"Washington County",Nebraska,49.1,49,-0.3,49.4
NE-179,"Wayne County",Nebraska,46.4,26,-1.2,47.6
NE-181,"Webster County",Nebraska,50.5,47,-0.4,50.9
NE-183,"Wheeler County",Nebraska,46.8,35,-0.8,47.5
NE-185,"York County",Nebraska,49.5,38,-0.7,50.2
NV-001,"Churchill County",Nevada,50.8,71,0.3,50.5
NV-003,"Clark County",Nevada,63.5,71,0.4,63.2
NV-005,"Douglas County",Nevada,48.1,76,0.2,47.9
NV-007,"Elko County",Nevada,44.3,49,-0,44.4
NV-009,"Esmeralda County",Nevada,52.7,95,1.7,51
NV-011,"Eureka County",Nevada,45.4,61,0.2,45.2
NV-013,"Humboldt County",Nevada,48.5,70,0.4,48.2
NV-015,"Lander County",Nevada,47.5,71,0.4,47.1
NV-017,"Lincoln County",Nevada,53.8,50,-0.1,53.9
NV-019,"Lyon County",Nevada,50.6,86,0.5,50
NV-021,"Mineral County",Nevada,50.3,97,1.4,48.9
NV-023,"Nye County",Nevada,51.4,84,0.9,50.5
NV-027,"Pershing County",Nevada,50,59,0.1,49.9
NV-029,"Storey County",Nevada,50.1,87,0.7,49.4
NV-031,"Washoe County",Nevada,48.4,68,0.3,48.1
NV-033,"White Pine County",Nevada,45.1,55,0.1,45
NV-510,"Carson City",Nevada,49.4,82,0.6,48.8
NH-001,"Belknap County",New Hampshire,44.5,82,0.6,43.9
NH-003,"Carroll County",New Hampshire,42.8,78,0.5,42.2
NH-005,"Cheshire County",New Hampshire,45.3,103,1.4,43.9
NH-007,"Coos County",New Hampshire,38.9,73,0.4,38.5
NH-009,"Grafton County",New Hampshire,41.6,90,0.8,40.8
NH-011,"Hillsborough County",New Hampshire,46.9,109,1.7,45.2
NH-013,"Merrimack County",New Hampshire,45.2,99,1.1,44.1
NH-015,"Rockingham County",New Hampshire,47.4,102,1.2,46.2
NH-017,"Strafford County",New Hampshire,45.6,83,0.5,45
NH-019,"Sullivan County",New Hampshire,43.6,99,1.2,42.4
NJ-001,"Atlantic County",New Jersey,55.9,120,3.2,52.7
NJ-003,"Bergen County",New Jersey,53.6,113,2.6,51
NJ-005,"Burlington County",New Jersey,55.8,120,2.9,52.9
NJ-007,"Camden County",New Jersey,56.2,120,2.9,53.3
NJ-009,"Cape May County",New Jersey,56.3,120,3.1,53.1
NJ-011,"Cumberland County",New Jersey,56.2,120,3.1,53.1
NJ-013,"Essex County",New Jersey,54,114,2.7,51.3
NJ-015,"Gloucester County",New Jersey,56.2,118,2.7,53.5
NJ-017,"Hudson County",New Jersey,55.3,112,2.6,52.7
NJ-019,"Hunterdon County",New Jersey,52.6,117,3,49.6
NJ-021,"Mercer County",New Jersey,54.8,118,3,51.8
NJ-023,"Middlesex County",New Jersey,54.9,118,3,51.9
NJ-025,"Monmouth County",New Jersey,55.2,119,3.2,52
NJ-027,"Morris County",New Jersey,51.4,113,2.5,48.9
NJ-029,"Ocean County",New Jersey,55.3,120,3,52.3
NJ-031,"Passaic County",New Jersey,51.4,111,2.3,49.1
NJ-033,"Salem County",New Jersey,56.2,117,2.7,53.6
NJ-035,"Somerset County",New Jersey,53.7,118,3,50.7
NJ-037,"Sussex County",New Jersey,49.6,109,2,47.6
NJ-039,"Union County",New Jersey,54.7,118,2.9,51.8
NJ-041,"Warren County",New Jersey,51,116,2.8,48.2
NM-001,"Bernalillo County",New Mexico,53.7,96,1.5,52.2
NM-003,"Catron County",New Mexico,48.9,101,1.1,47.7
NM-005,"Chaves County",New Mexico,61,124,3.2,57.8
NM-006,"Cibola County",New Mexico,49,86,0.7,48.3
NM-007,"Colfax County",New Mexico,47,73,0.4,46.6
NM-009,"Curry County",New Mexico,57.9,118,2.4,55.5
NM-011,"De Baca County",New Mexico,59.3,120,2.8,56.5
NM-013,"Dona Ana County",New Mexico,62.5,120,2.4,60.1
NM-015,"Eddy County",New Mexico,63.2,121,2.7,60.5
NM-017,"Grant County",New Mexico,56.8,116,1.9,54.9
NM-019,"Guadalupe County",New Mexico,55.8,111,1.7,54.1
NM-021,"Harding County",New Mexico,54.7,107,1.4,53.3
NM-023,"Hidalgo County",New Mexico,60.6,111,1.6,59
NM-025,"Lea County",New Mexico,61.2,112,1.8,59.4
NM-027,"Lincoln County",New Mexico,55.4,113,2,53.3
NM-028,"Los Alamos County",New Mexico,46.9,84,0.7,46.2
NM-029,"Luna County",New Mexico,61.5,113,1.7,59.8
NM-031,"McKinley County",New Mexico,49.1,89,0.8,48.3
NM-033,"Mora County",New Mexico,48.5,110,1.6,46.9
NM-035,"Otero County",New Mexico,58.5,113,2,56.5
NM-037,"Quay County",New Mexico,58,108,1.6,56.4
NM-039,"Rio Arriba County",New Mexico,45.6,98,1,44.6
NM-041,"Roosevelt County",New Mexico,58.7,114,2.2,56.4
NM-043,"Sandoval County",New Mexico,50.2,101,1.1,49.2
NM-045,"San Juan County",New Mexico,51.5,97,1.1,50.4
NM-047,"San Miguel County",New Mexico,53.3,103,1.5,51.9
